birthDate;maritalStatusCode;sex;creliq;ocupacao;numeroDependentes;idade;credAberto;updateDateTime;companyCnpj;occupationCode;occupationDescription;frequency;amount;currency;date;amount;currency;year;availableAmount;availableAmountCurrency;blockedAmount;blockedAmountCurrency;automaticallyInvestedAmount;automaticallyInvestedAmountCurrency;contractNumber;ipocCode;productName;productType;productSubType;contractDate;disbursementDate;settlementDate;contractAmount;currency;dueDate;instalmentPeriodicity;instalmentPeriodicityAdditionalInfo;firstInstalmentDueDate;CET;amortizationScheduled;amortizationScheduledAdditionalInfo;taxType;interestRateType;taxPeriodicity;calculation;referentialRateIndexerType;referentialRateIndexerSubType;referentialRateIndexerAdditionalInfo;preFixedRate;postFixedRate;additionalInfo;feeName;feeCode;feeChargeType;feeCharge;feeAmount;feeRate;chargeType;chargeAdditionalInfo;chargeRate;
1952-01-03;OUTRO;FEMININO;1;1;1;63;4;2022-04-02T07:16:17.646Z;75108582300275;RECEITA_FEDERAL;01;SEM_FREQUENCIA_RENDA_INFORMADA;254.6994;BRL;2022-04-02T19:27:40.759Z;100342.8233;BRL;2018;54224135.5265;BRL;5103479.2332;BRL;67551468.3432;BRL;0616411246395;99680171773726352788058973557259479414579;Crédito imobiliário;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2018-03-16;2024-10-26;2025-08-28;257968.3244;BRL;2027-11-29;SEMANAL;Informações adicionais sobre periodicidade;2021-12-06;0.5625;SAC;NA;NOMINAL;COMPOSTO;AM;30/360;INDICES_PRECOS;TR_TBF;Informações adicionais;0.2976;0.8294;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1942-10-23;DIVORCIADO;OUTRO;1;1;3;65;10;2022-04-02T18:00:07.378Z;08138481676110;RECEITA_FEDERAL;01;ANUAL;2851.4162;BRL;2022-04-02T07:24:42.231Z;410154.1135;BRL;2018;41946102.6783;BRL;57032620.7077;BRL;54994874.3836;BRL;5758940074367;60760378562604953742861845416237749875182;Crédito renovável misto ou rotativo;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2020-04-13;2024-07-11;2028-03-13;211619.6968;BRL;2028-04-29;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2021-12-08;0.2377;PRICE;NA;NOMINAL;SIMPLES;AM;30/365;OUTROS_INDEXADORES;TCR_POS;Informações adicionais;0.375;0.0569;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0966;
1986-07-16;VIUVO;MASCULINO;1;1;1;73;9;2022-04-02T06:15:46.216Z;44416553034180;OUTRO;01;QUINZENAL;3020.4488;BRL;2022-04-02T10:06:45.592Z;123987.927;BRL;2017;51148958.9661;BRL;60412933.5427;BRL;78971099.6336;BRL;4843925340198;76996971269467304200190526030082738967145;Crédito pessoal;FINANCIAMENTOS;INVESTIMENTO;2020-06-01;2026-05-28;2027-01-18;89738.9941;BRL;2028-09-13;BIMESTRAL;Informações adicionais sobre periodicidade;2020-08-22;0.1007;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;SIMPLES;AA;30/360;OUTROS_INDEXADORES;TRFC_PRE;Informações adicionais;0.421;0.7387;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9693;
1995-12-14;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1;1;2;55;0;2022-04-01T23:17:33.192Z;02618283665485;OUTRO;01;BIMESTRAL;1133.6402;BRL;2022-04-01T22:36:47.018Z;321091.1326;BRL;2019;42213194.6291;BRL;22680536.1928;BRL;37796070.318;BRL;8506023063782;47481315418634876787630258375186025065889;Crédito por associação;FINANCIAMENTOS_RURAIS;MICROCREDITO;2018-11-28;2022-05-06;2026-08-14;648904.552;BRL;2029-06-30;MENSAL;Informações adicionais sobre periodicidade;2019-02-06;0.1879;OUTROS;NA;NOMINAL;COMPOSTO;AM;21/252;OUTROS_INDEXADORES;TCR_PRE;Informações adicionais;0.3709;0.3066;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1981-06-07;DIVORCIADO;OUTRO;1;1;4;75;12;2022-04-02T04:00:11.921Z;80807855883639;OUTRO;01;ANUAL;3653.4201;BRL;2022-04-02T01:53:43.378Z;458092.5449;BRL;2017;74487293.5652;BRL;73071093.926;BRL;62722411.9868;BRL;7858442995799;46346268901866775549969319143542072645605;Crédito imobiliário;FINANCIAMENTOS;AQUISICAO_BENS_OUTROS_BENS;2020-12-03;2025-05-12;2028-09-11;213218.7958;BRL;2029-07-20;QUINZENAL;Informações adicionais sobre periodicidade;2019-05-25;0.5539;SAM;NA;EFETIVA;SIMPLES;AA;30/360;POS_FIXADO;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.3448;0.0637;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1958-08-22;CASADO;MASCULINO;1;1;0;39;9;2022-04-02T16:22:37.658Z;14212844431357;RECEITA_FEDERAL;01;QUINZENAL;4329.6624;BRL;2022-04-02T11:49:42.557Z;284117.2598;BRL;2020;54115135.0035;BRL;86594586.3393;BRL;25558337.5112;BRL;3348121979513;18653614679823941801934507100221652978144;Crédito através de intermediários;FINANCIAMENTOS;INVESTIMENTO;2021-06-19;2023-02-18;2026-06-20;65949.0561;BRL;2026-12-16;OUTROS;Informações adicionais sobre periodicidade;2019-11-16;0.7669;SAC;NA;NOMINAL;SIMPLES;AM;21/252;INDICES_PRECOS;IPCA;Informações adicionais;0.4465;0.0414;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8544;
1996-05-26;OUTRO;FEMININO;1;1;1;21;9;2022-04-02T09:33:37.482Z;51857218317800;OUTRO;01;OUTROS;539.2407;BRL;2022-04-02T18:57:24.079Z;238507.3069;BRL;2021;75705697.6565;BRL;10793736.8254;BRL;36600513.3659;BRL;0446361067101;33597796724209778355715237058375990788046;Crédito pessoal;FINANCIAMENTOS;INVESTIMENTO;2019-06-19;2023-07-15;2025-11-06;322207.8982;BRL;2029-10-01;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2019-07-29;0.6017;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/365;FLUTUANTES;SELIC;Informações adicionais;0.6134;0.7421;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.1078;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1975-11-23;SOLTEIRO;OUTRO;1;1;1;76;17;2022-04-02T10:09:44.659Z;63311775756219;CBO;01;DIARIA;1423.32;BRL;2022-04-02T02:50:33.323Z;165041.5936;BRL;2017;40139066.5601;BRL;28473553.5328;BRL;66317075.1893;BRL;7885668212825;60964872892311092880369344505611869134887;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_OUTROS_BENS;2019-02-20;2025-01-05;2026-04-30;28234.1844;BRL;2027-10-16;SEMESTRAL;Informações adicionais sobre periodicidade;2018-03-24;0.3031;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;COMPOSTO;AM;30/365;CREDITO_RURAL;TJLP;Informações adicionais;0.829;0.4832;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9354;
1971-02-28;SEPARADO_JUDICIALMENTE;MASCULINO;1;1;4;63;2;2022-04-02T05:58:27.612Z;36771107445034;CBO;01;TRIMESTRAL;43831.219;BRL;2022-04-02T09:26:16.881Z;414757.5802;BRL;2018;96766619.6074;BRL;40880879.4926;BRL;71856490.8643;BRL;6172185774686;70346340637963645843625040564773207498077;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2020-11-15;2026-10-14;2028-01-20;129074.0367;BRL;2029-01-23;SEMESTRAL;Informações adicionais sobre periodicidade;2019-12-27;0.7176;PRICE;NA;NOMINAL;SIMPLES;AM;30/360;CREDITO_RURAL;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.5766;0.5941;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.4087;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1970-05-19;DIVORCIADO;MASCULINO;1;1;1;59;18;2022-04-02T11:15:37.425Z;02578412028300;CBO;01;TRIMESTRAL;3748.8595;BRL;2022-04-02T09:27:13.935Z;79412.2392;BRL;2018;88721497.7031;BRL;74979691.6486;BRL;9826169.004;BRL;6821309603122;86733701334362169502175604805618167285034;Cartão de crédito de loja;FINANCIAMENTOS_IMOBILIARIOS;FINANCIAMENTO_HABITACIONAL_SFH;2018-05-24;2019-12-02;2023-02-13;128876.5932;BRL;2026-08-08;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2019-07-22;0.593;SAC;NA;NOMINAL;COMPOSTO;AM;30/360;FLUTUANTES;OUTROS_INDEXADORES;Informações adicionais;0.3263;0.8762;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.7498;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4483;
1996-03-03;CASADO;FEMININO;1;1;0;52;5;2022-04-02T18:31:32.270Z;35685512368064;OUTRO;01;SEMANAL;1959.6008;BRL;2022-04-02T19:24:11.397Z;396855.4883;BRL;2019;68919878.1479;BRL;39198097.0154;BRL;57801758.4367;BRL;0524472519095;32078757622742574964911426581402851638634;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2019-07-27;2024-06-10;2028-01-23;425367.2743;BRL;2028-02-27;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2020-09-26;0.8674;PRICE;NA;NOMINAL;COMPOSTO;AA;30/365;OUTROS_INDEXADORES;IGPM;Informações adicionais;0.3601;0.0055;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1984-03-18;UNIAO_ESTAVEL;NAO_DISPONIVEL;1;1;2;68;13;2022-04-01T20:17:17.094Z;10767404428517;OUTRO;01;ANUAL;3305.0642;BRL;2022-04-01T22:03:57.638Z;357451.92;BRL;2018;86777465.1281;BRL;66104673.4426;BRL;78472440.8459;BRL;7620787423553;07318512576565551679045922010000466603507;Crédito com renovação simples;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_SFH;2021-02-20;2026-01-16;2028-12-06;270751.9948;BRL;2029-09-20;MENSAL;Informações adicionais sobre periodicidade;2018-09-12;0.2532;SAC;NA;EFETIVA;COMPOSTO;AM;30/360;SEM_TIPO_INDEXADOR;TCR_PRE;Informações adicionais;0.3626;0.8385;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.661;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1951-09-21;SOLTEIRO;NAO_DISPONIVEL;1;1;0;47;9;2022-04-02T12:20:01.466Z;41862415044361;RECEITA_FEDERAL;01;DIARIA;3269.1015;BRL;2022-04-02T00:52:18.764Z;2889934.516;BRL;2019;60941138.5469;BRL;65385490.4224;BRL;95891411.2261;BRL;7444491704663;81225915332820083305101443217685717771768;Crédito Universitário;FINANCIAMENTOS;AQUISICAO_BENS_OUTROS_BENS;2020-08-13;2027-09-12;2027-12-21;19063.3751;BRL;2028-08-05;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2019-12-26;0.4877;SAC;NA;NOMINAL;COMPOSTO;AA;30/365;POS_FIXADO;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.5685;0.5404;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7981;
1999-10-15;UNIAO_ESTAVEL;MASCULINO;1;0;1;49;8;2022-04-02T10:07:13.775Z;66144658187315;OUTRO;01;SEM_FREQUENCIA_RENDA_INFORMADA;2835.3243;BRL;2022-04-02T12:25:58.345Z;6476577.4307;BRL;2019;65444647.6484;BRL;56710813.7039;BRL;98204106.6488;BRL;3445564389526;92004889521511824250535006303680824287401;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_IMOBILIARIOS;CUSTEIO;2020-04-08;2027-11-11;2028-07-21;890906.8219;BRL;2029-02-17;MENSAL;Informações adicionais sobre periodicidade;2019-12-16;0.2693;OUTROS;NA;EFETIVA;COMPOSTO;AM;30/365;INDICES_PRECOS;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.9659;0.8464;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8702;
1955-06-16;VIUVO;OUTRO;1;1;1;69;17;2022-04-02T05:27:07.835Z;34008516774620;RECEITA_FEDERAL;01;BIMESTRAL;51943.6448;BRL;2022-04-02T05:56:38.036Z;74279.5248;BRL;2018;94757988.2007;BRL;49419421.0375;BRL;22662476.6742;BRL;7801349746998;69397368111722305938958875045644968661398;Crédito através de intermediários;FINANCIAMENTOS_RURAIS;COMERCIALIZACAO;2018-11-27;2020-04-03;2025-06-15;172605.5107;BRL;2026-08-16;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2019-04-27;0.2145;SAC;NA;NOMINAL;COMPOSTO;AM;30/365;INDICES_PRECOS;TLP;Informações adicionais;0.9318;0.6491;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.4941;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5023;
1982-07-13;UNIAO_ESTAVEL;FEMININO;1;1;4;66;17;2022-04-02T05:03:10.222Z;11425070085855;OUTRO;01;SEM_FREQUENCIA_RENDA_INFORMADA;2647.6878;BRL;2022-04-02T14:09:50.580Z;420070.3317;BRL;2018;11301849.8831;BRL;52958460.905;BRL;74790602.0899;BRL;7819201227286;91146710385808528747247874818369533555923;Crédito com renovação simples;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2020-12-28;2026-11-17;2028-03-05;461994.8558;BRL;2029-06-20;MENSAL;Informações adicionais sobre periodicidade;2018-04-28;0.6728;SAC;NA;EFETIVA;SIMPLES;AA;30/365;PRE_FIXADO;IPCC;Informações adicionais;0.9381;0.0379;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;52958460.91;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5458;
1961-12-17;OUTRO;MASCULINO;1;1;2;85;6;2022-04-01T20:15:42.116Z;46848003766779;CBO;01;OUTROS;408.8338;BRL;2022-04-02T10:13:08.136Z;345202.9764;BRL;2016;22343038.7746;BRL;8185858.225;BRL;26412790.4299;BRL;9253511389239;25942074184487427865919457843278234958132;Crédito imobiliário;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2019-01-21;2025-03-25;2028-11-30;577062.292;BRL;2029-04-24;ANUAL;Informações adicionais sobre periodicidade;2018-02-11;0.4837;SAC;NA;EFETIVA;SIMPLES;AA;21/252;CREDITO_RURAL;IGPM;Informações adicionais;0.6871;0.4092;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;8185858.22;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6428;
1944-09-27;DIVORCIADO;NAO_DISPONIVEL;1;1;1;83;18;2022-04-02T08:54:13.160Z;80786737015223;RECEITA_FEDERAL;01;SEMESTRAL;3336.1398;BRL;2022-04-01T20:22:53.431Z;357945.9063;BRL;2016;84774794.9722;BRL;66726122.5369;BRL;18901953.4778;BRL;9826519527786;57680385054646602506892442019998607599834;Crédito com renovação simples;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_OUTROS_BENS;2018-10-04;2025-05-16;2027-01-03;291738.3417;BRL;2027-03-30;SEMESTRAL;Informações adicionais sobre periodicidade;2019-10-08;0.8451;PRICE;NA;NOMINAL;SIMPLES;AM;30/365;POS_FIXADO;SELIC;Informações adicionais;0.3705;0.0642;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.6672;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.2295;
1976-06-28;OUTRO;NAO_DISPONIVEL;1;1;4;78;6;2022-04-02T03:44:59.821Z;53147466176467;CBO;01;OUTROS;67256.6333;BRL;2022-04-01T21:34:00.219Z;404108.4365;BRL;2017;93048709.8101;BRL;65536744.1757;BRL;38126463.071;BRL;8376316420442;02689691913632790598750394460980791046555;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2019-07-11;2026-05-17;2028-02-14;946089.053;BRL;2029-04-06;SEMESTRAL;Informações adicionais sobre periodicidade;2018-06-25;0.8295;OUTROS;NA;NOMINAL;COMPOSTO;AA;30/360;SEM_TIPO_INDEXADOR;IGPM;Informações adicionais;0.4515;0.0703;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.6553;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1947-06-28;UNIAO_ESTAVEL;NAO_DISPONIVEL;1;1;2;81;11;2022-04-01T19:57:00.286Z;04866206156168;RECEITA_FEDERAL;01;SEM_FREQUENCIA_RENDA_INFORMADA;20003.1768;BRL;2022-04-01T20:35:51.712Z;156482.9266;BRL;2017;96022095.5728;BRL;15801238.2758;BRL;56098600.9388;BRL;9547246782334;56406692418156627038243798786282876660515;Crédito direto ao consumidor;FINANCIAMENTOS_RURAIS;CUSTEIO;2020-03-30;2022-09-02;2028-12-09;974352.7429;BRL;2029-01-26;OUTROS;Informações adicionais sobre periodicidade;2020-07-11;0.1107;SAC;NA;NOMINAL;SIMPLES;AA;30/360;FLUTUANTES;TLP;Informações adicionais;0.2893;0.2857;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.1579;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1994-11-09;DIVORCIADO;FEMININO;0;1;3;78;16;2022-04-02T18:37:14.439Z;43746205675678;OUTRO;01;TRIMESTRAL;4995.1392;BRL;2022-04-02T16:40:57.388Z;478917.9755;BRL;2017;42675156.0296;BRL;99902792.476;BRL;48494266.922;BRL;1886317644824;90483529021575366257224468422720462737516;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS;COMERCIALIZACAO;2021-12-30;2024-11-27;2028-10-29;707195.4459;BRL;2028-11-17;TRIMESTRAL;Informações adicionais sobre periodicidade;2021-02-24;0.2622;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AA;30/365;FLUTUANTES;TCR_POS;Informações adicionais;0.0613;0.1564;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1995-07-20;VIUVO;OUTRO;1;1;4;61;13;2022-04-02T08:58:57.641Z;20847830401233;OUTRO;01;MENSAL;4240.9487;BRL;2022-04-02T07:26:09.048Z;414190.5792;BRL;2018;50246781.5463;BRL;84820489.5758;BRL;36608596.3443;BRL;5665336015505;01838282580153146919259739581463956991009;Crédito consignado;FINANCIAMENTOS;COMERCIALIZACAO;2021-05-24;2023-10-24;2028-02-10;553320.717;BRL;2028-12-15;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-06-20;0.78;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;SIMPLES;AM;30/360;FLUTUANTES;TR_TBF;Informações adicionais;0.1814;0.0792;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1991-06-23;OUTRO;FEMININO;1;1;0;84;1;2022-04-02T18:04:27.945Z;62064067385421;OUTRO;01;OUTROS;3523.6065;BRL;2022-04-02T16:48:24.837Z;511672.5991;BRL;2016;11001736.4275;BRL;70475080.7252;BRL;80799119.5167;BRL;9034181325507;33453291066988839454293228726921495396557;Crédito com renovação simples;FINANCIAMENTOS_RURAIS;COMERCIALIZACAO;2021-03-26;2021-05-22;2021-11-28;384910.9149;BRL;2028-11-07;ANUAL;Informações adicionais sobre periodicidade;2020-05-28;0.2887;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;COMPOSTO;AA;30/365;CREDITO_RURAL;LIBOR;Informações adicionais;0.336;0.9085;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;70475080.73;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1995-01-17;DIVORCIADO;NAO_DISPONIVEL;1;1;2;41;8;2022-04-02T00:04:05.809Z;64511133861364;OUTRO;01;SEMESTRAL;4365.6828;BRL;2022-04-01T21:15:33.809Z;157076.4371;BRL;2020;84312709.9549;BRL;87314922.7104;BRL;33818294.624;BRL;3477260087334;19422029273046531743172730972231875258066;Cartão de crédito de loja;FINANCIAMENTOS_IMOBILIARIOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2019-05-09;2022-01-25;2027-09-29;280801.2765;BRL;2029-10-24;QUINZENAL;Informações adicionais sobre periodicidade;2018-05-22;0.7099;PRICE;NA;EFETIVA;COMPOSTO;AA;30/360;SEM_TIPO_INDEXADOR;TR_TBF;Informações adicionais;0.686;0.7699;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.8732;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6335;
1967-06-07;SEPARADO_JUDICIALMENTE;FEMININO;1;1;5;25;10;2022-04-02T00:55:29.565Z;84051487535823;CBO;01;TRIMESTRAL;2339.461;BRL;2022-04-02T18:26:04.644Z;449185.0293;BRL;2021;9902413.2271;BRL;46794540.0036;BRL;30291780.8167;BRL;1415888531731;39807815787841123207409718324136684357334;Cheque especial;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2019-03-19;2027-02-08;2028-08-03;16990.1325;BRL;2029-03-26;BIMESTRAL;Informações adicionais sobre periodicidade;2018-10-06;0.7541;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;SIMPLES;AM;30/360;POS_FIXADO;OUTROS_INDEXADORES;Informações adicionais;0.3785;0.5401;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;46794540;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9825;
1995-04-29;SOLTEIRO;NAO_DISPONIVEL;1;1;2;84;11;2022-04-01T20:26:47.584Z;38478457837542;OUTRO;01;DIARIA;655.5123;BRL;2022-04-01T21:40:58.567Z;281278.8298;BRL;2016;78114943.8463;BRL;13118934.7482;BRL;69285956.7992;BRL;9529977170438;93820732563229750317931476294567631532282;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2020-10-09;2024-11-02;2028-11-15;275524.5675;BRL;2029-11-29;QUINZENAL;Informações adicionais sobre periodicidade;2018-08-21;0.9289;OUTROS;NA;NOMINAL;SIMPLES;AA;30/365;PRE_FIXADO;IPCC;Informações adicionais;0.913;0.2807;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.1311;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1948-02-20;SOLTEIRO;OUTRO;1;1;0;39;15;2022-04-02T18:29:36.188Z;76820035704373;RECEITA_FEDERAL;01;DIARIA;833.183;BRL;2022-04-02T06:59:33.023Z;636046.764;BRL;2020;23213453.7683;BRL;16671993.5065;BRL;91169839.4428;BRL;3732173329972;02807836197340888287716160887009860695597;Crédito Pessoal Consignado;FINANCIAMENTOS;INVESTIMENTO;2021-08-24;2023-05-17;2023-08-29;159541.4912;BRL;2024-07-08;BIMESTRAL;Informações adicionais sobre periodicidade;2019-07-28;0.4339;SAM;NA;EFETIVA;SIMPLES;AM;30/365;OUTROS_INDEXADORES;IPCA;Informações adicionais;0.2239;0.7417;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;16671993.5;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1947-07-06;DIVORCIADO;MASCULINO;1;1;2;69;19;2022-04-01T21:03:07.998Z;07860784231810;RECEITA_FEDERAL;01;SEMESTRAL;2918.6025;BRL;2022-04-02T12:53:14.863Z;766271.7105;BRL;2018;21764495.9956;BRL;58376212.0831;BRL;91905445.0898;BRL;7974381438083;50122968533073416070225646042600693972686;Crédito por associação;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2021-09-04;2025-01-16;2028-10-12;86099.3226;BRL;2028-12-06;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2021-08-10;0.882;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;SIMPLES;AM;21/252;PRE_FIXADO;TCR_POS;Informações adicionais;0.1645;0.6388;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;58376212.08;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9998;
1955-11-04;VIUVO;OUTRO;1;1;5;35;12;2022-04-01T21:53:04.457Z;23201335215374;RECEITA_FEDERAL;01;BIMESTRAL;4298.1168;BRL;2022-04-02T03:24:20.761Z;417332.663;BRL;2020;4729227.0266;BRL;85963738.6955;BRL;35578913.89;BRL;2614440357891;65071023584736114189372243673042951165718;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_OUTROS_BENS;2019-06-04;2026-08-01;2028-10-13;204226.8097;BRL;2029-02-07;ANUAL;Informações adicionais sobre periodicidade;2019-11-03;0.4372;SAC;NA;EFETIVA;COMPOSTO;AA;30/365;POS_FIXADO;OUTROS_INDEXADORES;Informações adicionais;0.6648;0.5192;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;85963738.7;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7204;
