Id;creliq;idade;status_civil;ocupacao;numero_dependentes;renda_mensal;valor_patrim;valor_financ;cred_aberto
2665;1;19;OUTRO;1;4;54903.4904;434137.3968;448345.2858;2
2666;1;32;DIVORCIADO;1;2;1735.8688;236617.3038;179228.1113;12
2667;1;29;SOLTEIRO;1;1;15057.0742;369205.5327;153925.0983;16
2668;1;57;SOLTEIRO;1;1;109.1276;349469.093;23804.6959;18
2669;1;58;SEPARADO_JUDICIALMENTE;1;1;2729.5472;298589.578;148100.5766;0
2670;1;39;SOLTEIRO;1;4;334.8785;422169.5179;199607.8791;20
2671;1;43;SEPARADO_JUDICIALMENTE;1;2;627.9424;545930.3677;141657.0203;14
2672;1;36;UNIAO_ESTAVEL;1;0;2946.4664;157290.1521;218608.9731;1
2673;1;58;SEPARADO_JUDICIALMENTE;1;4;3509.2713;464091.9595;139231.1308;1
2674;1;27;UNIAO_ESTAVEL;1;1;2075.4099;287531.6017;827863.4966;10
2675;1;39;OUTRO;1;0;2795.1439;91869.4691;281952.4803;9
2676;1;33;SEPARADO_JUDICIALMENTE;0;3;1556.008;9324465.7987;138354.5856;18
2677;1;26;SEPARADO_JUDICIALMENTE;1;2;7690.4958;577142.9448;17138.9193;0
2678;1;26;OUTRO;1;0;4744.3327;258396.0502;545615.9858;5
2679;1;19;SOLTEIRO;1;1;2535.8708;316715.953;18730.8982;1
2680;1;78;DIVORCIADO;0;1;4081.8367;6629176.7317;61232.1201;12
2681;1;21;CASADO;1;3;189.2812;412883.961;132561.5711;8
2682;0;28;UNIAO_ESTAVEL;1;2;4931.6111;757288.3577;780435.0934;18
2683;1;33;UNIAO_ESTAVEL;1;0;3816.496;349404.6285;316211.7551;0
2684;0;30;SOLTEIRO;1;0;4803.7898;331312.7678;25127.8605;18
2685;1;45;SOLTEIRO;0;1;4014.7593;4177122.2448;16849.6518;19
2686;1;30;SOLTEIRO;1;0;315.1547;658762.0419;181350.7693;6
2687;1;19;UNIAO_ESTAVEL;1;0;1593.2994;313428.5257;284993.0006;10
2688;1;25;SOLTEIRO;1;2;1652.4272;277773.2721;183541.1111;9
2689;1;59;CASADO;1;0;2275.2718;346218.8237;82401.2991;9
2690;1;34;DIVORCIADO;1;0;78484.377;636585.3984;50953.2407;16
2691;1;43;SEPARADO_JUDICIALMENTE;1;0;1405.2261;230746.5015;34280.7637;18
2692;1;65;CASADO;1;1;14624.3974;63941.5766;271436.3777;13
2693;1;61;UNIAO_ESTAVEL;1;0;2633.2003;272728.5028;141991.5565;6
2694;1;24;OUTRO;1;2;3464.0712;22405.4447;758806.3522;11
2695;1;36;SEPARADO_JUDICIALMENTE;1;4;3331.5317;442211.0647;114731.8339;2
2696;1;80;VIUVO;1;1;2461.7953;69337.634;57392.6405;5
2697;1;85;VIUVO;1;5;1319.5936;994304.0625;100220.5948;0
2698;1;67;CASADO;1;2;4746.4626;723941.6708;80241.4608;14
2699;1;50;SOLTEIRO;1;0;371.9656;260599.9016;313108.9939;14
2700;1;66;SEPARADO_JUDICIALMENTE;1;0;36126.6952;65505.9213;25798.1117;20
2701;1;84;SEPARADO_JUDICIALMENTE;1;2;58464.9112;274389.9723;242774.4575;2
2702;1;20;SOLTEIRO;1;2;3828.922;237955.3812;352140.8076;8
2703;1;30;SOLTEIRO;1;2;441.6782;331631.9232;21910.5709;2
2704;1;59;CASADO;1;2;2147.2316;99290.3136;446400.0554;18
2705;1;50;UNIAO_ESTAVEL;1;2;2480.2344;30888.8446;167276.4312;6
2706;1;68;CASADO;1;1;1338.4255;57887.2632;492076.8461;19
2707;1;46;SEPARADO_JUDICIALMENTE;1;2;362.1126;131646.7939;150571.2286;8
2708;1;68;VIUVO;1;1;1881.621;736790.7638;537763.932;6
2709;1;40;VIUVO;1;0;3851.0894;77368.2076;66563.6856;4
2710;1;58;DIVORCIADO;1;1;3327.4264;834948.262;759188.3312;4
2711;1;24;SOLTEIRO;1;0;4658.5077;366034.7165;399411.8583;18
2712;1;33;CASADO;0;0;2919.0933;4025913.0301;82236.0919;19
2713;1;72;SEPARADO_JUDICIALMENTE;1;2;298.4724;224778.9352;247286.8888;12
2714;0;58;DIVORCIADO;1;0;4765.3387;237753.3567;158148.9763;8
2715;1;53;VIUVO;1;1;1083.7505;316607.602;117610.5002;18
2716;1;31;VIUVO;1;1;1585.4765;388454.5989;101620.8155;8
2717;1;26;SEPARADO_JUDICIALMENTE;1;0;3181.0597;841003.3112;21336.029;10
2718;1;23;SOLTEIRO;1;2;2987.8223;324677.1671;2330.0721;7
2719;1;22;UNIAO_ESTAVEL;1;1;37517.4346;318979.4733;471842.3555;8
2720;1;80;DIVORCIADO;1;1;5490.3538;122824.451;231541.3764;14
2721;1;40;OUTRO;1;0;4177.3776;117492.9097;275749.5874;0
2722;1;23;CASADO;1;1;2253.1436;393699.519;126048.1575;1
2723;1;46;SOLTEIRO;1;3;15928.0547;483123.4057;49508.9134;10
2724;1;44;DIVORCIADO;1;1;3948.1738;285866.602;177186.5147;4
2725;1;26;UNIAO_ESTAVEL;1;0;2189.9871;166960.7345;568044.3101;20
2726;1;42;CASADO;1;2;3929.1045;353064.4572;55453.7894;13
2727;1;73;SOLTEIRO;0;0;622.4553;4624094.53;40673.9826;0
2728;0;58;SEPARADO_JUDICIALMENTE;1;0;4769.31;223848.6342;166601.2269;0
2729;1;49;SEPARADO_JUDICIALMENTE;1;2;667.2322;120737.9646;289600.64;3
2730;1;20;SOLTEIRO;1;1;3741.5651;9547.6716;10444.9077;14
2731;1;39;DIVORCIADO;1;0;2372.7915;367183.0228;189002.076;16
2732;1;54;SEPARADO_JUDICIALMENTE;1;2;7979.4616;24118.1864;65624.2044;8
2733;1;76;UNIAO_ESTAVEL;1;2;2505.1315;8189.3557;84258.5454;1
2734;1;21;SEPARADO_JUDICIALMENTE;1;2;17.2444;174447.542;142580.6368;7
2735;1;71;CASADO;1;1;178.5239;35125.9064;80870.2767;15
2736;1;77;VIUVO;1;1;2319.3003;103333.4708;117259.362;16
2737;0;24;CASADO;1;1;4901.773;262596.7213;43794.7195;20
2738;1;53;VIUVO;1;2;4715.2313;235675.9976;116740.5561;10
2739;1;27;DIVORCIADO;1;0;417.0752;41169.3097;46259.0249;13
2740;1;62;VIUVO;1;2;253.6889;135835.4112;94503.5722;13
2741;1;85;VIUVO;1;0;1366.5445;893411.8956;123507.8472;17
2742;1;74;UNIAO_ESTAVEL;1;2;13391.5216;347628.5846;75789.4775;11
2743;1;83;DIVORCIADO;1;0;1576.7637;119748.587;202881.317;11
2744;1;80;SOLTEIRO;1;0;451.8113;366756.7056;139778.1945;5
2745;1;75;UNIAO_ESTAVEL;1;2;454.6417;605105.49;293010.3349;11
2746;1;34;OUTRO;1;4;3598.6858;401407.7569;990118.7307;11
2747;0;65;DIVORCIADO;1;1;4752.0433;733475.4156;198861.5338;20
2748;1;80;OUTRO;1;1;41565.3276;168362.255;648411.8724;5
2749;1;77;DIVORCIADO;1;5;3427.813;469559.232;124265.959;11
2750;1;77;OUTRO;1;4;2264.1331;432726.1966;291575.4469;17
2751;1;47;CASADO;1;2;2934.3866;184261.0343;171162.7278;5
2752;1;68;SOLTEIRO;1;0;4518.9002;377475.6089;30582.493;12
2753;1;37;SEPARADO_JUDICIALMENTE;1;1;65352.6315;231515.8318;235282.2702;4
2754;1;51;VIUVO;1;5;2193.7168;962801.6225;114760.9729;16
2755;1;59;UNIAO_ESTAVEL;1;2;2001.2484;76879.0245;244406.27;19
2756;1;65;UNIAO_ESTAVEL;0;1;4410.498;2518943.5628;250208.608;12
2757;1;83;OUTRO;1;0;4353.4319;169078.5977;269318.268;8
2758;1;84;SEPARADO_JUDICIALMENTE;1;1;1530.6125;377164.9526;132029.4358;1
2759;1;64;CASADO;1;1;1186.2613;316572.7893;184881.6128;10
2760;0;50;OUTRO;1;5;97101.2709;435252.1148;982574.3672;6
2761;1;53;DIVORCIADO;1;3;1491.9883;936551.8525;203666.8422;9
2762;1;84;VIUVO;1;4;4376.6808;473708.2931;211217.8065;7
2763;1;39;OUTRO;1;1;2837.2528;145097.6148;719094.3286;2
2764;1;57;OUTRO;0;2;211.1001;4017566.2974;262209.8634;18
2765;1;26;VIUVO;1;1;792.8376;73221.8795;500850.2768;6
2766;1;62;UNIAO_ESTAVEL;1;4;72285.4028;458461.4273;122793.4936;9
2767;1;76;SEPARADO_JUDICIALMENTE;1;4;2227.3473;488152.4361;612934.3264;12
2768;1;75;OUTRO;1;5;4445.4824;422652.6958;407325.9569;9
2769;1;40;VIUVO;1;2;74452.2214;276528.7301;65411.2533;1
2770;1;85;DIVORCIADO;1;2;2508.6271;50205.5497;194326.7114;14
2771;1;71;UNIAO_ESTAVEL;1;1;2763.775;255011.0776;218339.4181;10
2772;1;57;CASADO;1;1;4656.7542;248996.9594;276797.2942;0
2773;1;20;SOLTEIRO;1;0;733.369;77816.6114;29391.7541;8
2774;1;31;OUTRO;1;2;440.7913;822495.1279;287937.9995;16
2775;1;27;CASADO;1;4;690.5141;411156.8192;223010.2565;11
2776;1;70;SEPARADO_JUDICIALMENTE;1;0;4322.4383;246385.4894;603177.6204;6
2777;1;24;UNIAO_ESTAVEL;0;2;4307.0214;2789487.7749;39557.865;8
2778;1;27;UNIAO_ESTAVEL;1;1;19997.8366;281307.9511;83217.1396;20
2779;1;30;CASADO;1;0;1780.1214;127434.0796;72199.1073;8
2780;0;61;SEPARADO_JUDICIALMENTE;1;0;4820.2668;202011.9147;169796.3245;0
2781;1;58;VIUVO;1;3;1722.3438;454976.0846;29662.1152;4
2782;1;84;DIVORCIADO;1;2;37161.8309;303206.198;72160.3005;11
2783;1;81;DIVORCIADO;0;3;2012.7626;9839134.7155;159391.6082;1
2784;1;82;OUTRO;1;0;3030.4703;659349.2738;262881.6957;10
2785;1;75;SEPARADO_JUDICIALMENTE;1;1;632.7694;74292.0409;249726.5119;10
2786;1;56;VIUVO;1;2;68092.5199;388686.0968;168983.7392;16
2787;1;30;VIUVO;1;0;3031.7628;165634.7141;215464.3297;18
2788;0;63;UNIAO_ESTAVEL;1;0;4869.6502;694112.7634;29421.8947;17
2789;1;51;VIUVO;1;0;628.9911;631682.2523;53739.6612;12
2790;1;50;OUTRO;1;5;982.7947;430329.4871;285948.3638;13
2791;1;33;CASADO;1;3;4014.3747;965773.8954;53323.1771;15
2792;1;24;UNIAO_ESTAVEL;1;2;2667.6765;244540.4251;8123.0685;0
2793;1;46;SEPARADO_JUDICIALMENTE;1;1;117.5994;382569.4977;52065.8152;2
2794;1;46;DIVORCIADO;0;2;1548.0705;6109911.5815;176773.7015;3
2795;1;75;SOLTEIRO;1;1;1535.4741;364665.2135;174863.4169;13
2796;1;71;UNIAO_ESTAVEL;1;1;39562.36;58803.63;910184.6565;13
2797;1;26;SOLTEIRO;1;2;4331.7219;65396.5163;19412.2871;14
2798;1;34;SOLTEIRO;1;0;3182.427;346133.216;95140.8915;1
2799;1;84;OUTRO;1;1;60447.4269;60322.0416;506316.9051;16
2800;1;62;UNIAO_ESTAVEL;1;0;4264.9351;87100.8896;889159.7212;8
2801;1;71;SOLTEIRO;1;0;3844.1924;8180.1112;362154.2788;10
2802;1;20;DIVORCIADO;1;2;2970.752;870047.4965;283613.7731;13
2803;1;43;SEPARADO_JUDICIALMENTE;1;1;3736.2381;364851.1736;684866.044;8
2804;1;38;CASADO;1;0;3378.1673;105254.9868;63267.1205;19
2805;1;26;DIVORCIADO;1;3;37411.1868;451436.4932;239638.4498;12
2806;1;43;UNIAO_ESTAVEL;1;0;4001.8384;119741.5754;503016.5522;0
2807;1;84;CASADO;1;0;1036.3354;259146.9102;68481.6128;16
2808;1;75;DIVORCIADO;1;1;172.2754;332781.8907;183392.3563;0
2809;1;21;CASADO;1;1;50313.3362;211130.4597;230821.8052;16
2810;1;33;UNIAO_ESTAVEL;1;2;30.768;90089.9474;231274.6946;11
2811;1;45;DIVORCIADO;1;1;3001.8335;617751.7273;174682.9524;1
2812;1;84;SOLTEIRO;1;1;530.3293;129961.9082;176566.8528;16
2813;1;21;UNIAO_ESTAVEL;1;2;1825.9761;199189.2233;284533.104;9
2814;1;37;CASADO;1;1;1111.6809;367641.3539;445841.9423;10
2815;1;23;DIVORCIADO;1;1;2530.541;140723.6844;783379.9842;5
2816;1;76;SOLTEIRO;0;5;757.9723;8645657.3201;35342.2016;11
2817;1;68;DIVORCIADO;1;0;3634.6101;108763.839;232668.4916;14
2818;1;62;SOLTEIRO;1;1;1399.3437;8613.5991;380387.7391;0
2819;1;26;DIVORCIADO;1;2;21897.634;324518.6266;208648.1712;8
2820;1;46;OUTRO;1;0;2197.7057;287887.7032;292973.4718;8
2821;1;22;SEPARADO_JUDICIALMENTE;1;0;2087.7492;113496.9481;635609.038;14
2822;1;45;VIUVO;1;1;3357.4434;45306.7115;125399.3385;16
2823;1;33;SEPARADO_JUDICIALMENTE;1;0;58423.8617;299811.6051;138811.6133;2
2824;1;35;SOLTEIRO;1;4;89034.3871;488786.0023;110283.6137;3
2825;1;83;OUTRO;1;0;1722.3996;267586.2754;530706.7368;11
2826;1;44;VIUVO;1;0;13.8115;364814.9973;43473.2581;15
2827;1;83;DIVORCIADO;1;5;3592.7744;966167.9186;25978.3287;15
2828;1;42;UNIAO_ESTAVEL;1;0;70009.1498;195084.9991;805745.6342;18
2829;1;35;DIVORCIADO;1;2;3530.5538;59941.8106;185591.2422;0
2830;1;70;SEPARADO_JUDICIALMENTE;1;1;1708.3396;13753.9819;288865.0194;19
2831;1;65;DIVORCIADO;1;5;4352.8051;970902.902;733830.1076;7
2832;1;31;SEPARADO_JUDICIALMENTE;1;1;2698.0199;389480.1474;165107.7551;15
2833;1;63;UNIAO_ESTAVEL;1;3;52767.1244;436382.8701;83393.5421;17
2834;1;75;UNIAO_ESTAVEL;1;1;324.7056;292742.0319;813432.6448;0
2835;1;26;SEPARADO_JUDICIALMENTE;1;0;277.4824;284767.4158;78775.1184;14
2836;1;76;UNIAO_ESTAVEL;1;2;2907.3386;191024.4109;237609.8466;5
2837;1;75;DIVORCIADO;1;1;3824.7052;176462.6219;216624.9366;1
2838;1;26;VIUVO;1;2;1573.74;143069.6955;536568.4663;7
2839;1;80;DIVORCIADO;1;1;2156.4892;224967.7058;205201.9012;5
2840;1;69;SEPARADO_JUDICIALMENTE;1;1;908.7855;699464.6324;254793.7584;11
2841;1;56;CASADO;1;0;2995.9604;189368.5806;480483.1042;14
2842;1;39;DIVORCIADO;1;1;451.3583;299646.6018;125072.0814;7
2843;1;67;VIUVO;1;0;66182.2642;180244.2059;18784.7012;16
2844;1;74;DIVORCIADO;1;1;4700.7741;221109.6364;181095.7135;5
2845;1;39;DIVORCIADO;1;2;4609.3476;214760.8621;99930.4955;14
2846;1;50;CASADO;1;1;306.9151;292730.2684;86198.8168;13
2847;1;38;OUTRO;1;2;518.6169;302942.9107;288435.2255;19
2848;1;19;SOLTEIRO;1;1;1244.7695;199278.8076;38211.475;0
2849;1;77;OUTRO;1;1;3469.465;810069.5907;884827.3747;4
2850;1;42;UNIAO_ESTAVEL;1;5;1553.2923;450781.2028;256851.6042;15
2851;1;44;OUTRO;1;1;2490.0298;6242473.2284;409822.1842;0
2852;1;53;SEPARADO_JUDICIALMENTE;1;2;3793.7338;370182.7028;162064.0021;0
2853;1;61;VIUVO;1;4;3952.3097;441506.5289;281819.4575;5
2854;1;62;SEPARADO_JUDICIALMENTE;1;1;3040.8673;399957.1866;131540.7919;20
2855;1;33;CASADO;1;3;339.5262;411747.1305;73502.3518;14
2856;1;52;VIUVO;1;0;555.7927;108776.7641;253442.1561;13
2857;1;37;CASADO;1;3;1031.9514;990761.8248;68808.095;3
2858;1;42;SOLTEIRO;1;1;96.2623;56874.9599;358481.5192;0
2859;1;69;SEPARADO_JUDICIALMENTE;1;3;4652.2003;435800.5263;165151.2392;8
2860;1;76;UNIAO_ESTAVEL;1;0;3720.2332;290274.3012;247881.9492;5
2861;1;18;SEPARADO_JUDICIALMENTE;1;2;2799.4774;704175.2546;668671.8212;7
2862;1;82;OUTRO;1;1;4086.2917;397774.4154;296754.6795;16
2863;1;62;UNIAO_ESTAVEL;1;0;3705.4558;60512.5799;252214.28;14
2864;1;66;DIVORCIADO;1;2;3680.6158;212631.2549;143899.5742;20
2865;1;19;SOLTEIRO;1;0;77729.2341;281509.4346;127844.1626;16
2866;1;54;VIUVO;1;1;3651.2935;325339.6865;99242.9505;7
2867;1;37;SEPARADO_JUDICIALMENTE;0;4;1913.4736;8633656.2117;141157.3689;13
2868;1;21;OUTRO;1;1;3322.388;503259.5987;951512.9774;8
2869;1;84;CASADO;1;2;1238.0331;206828.5342;249464.5612;18
2870;1;75;OUTRO;1;2;88785.1935;102797.015;758146.3199;14
2871;1;61;DIVORCIADO;1;0;57527.356;193687.0088;145446.748;20
2872;1;43;SOLTEIRO;1;0;1688.1697;240123.8624;21448.4324;7
2873;1;51;SOLTEIRO;1;2;3910.0275;606769.7798;3531.2596;4
2874;1;44;SEPARADO_JUDICIALMENTE;1;1;1137.3059;555152.2111;102543.8386;3
2875;1;64;DIVORCIADO;1;2;95.3165;105924.107;724248.1276;5
2876;1;63;VIUVO;1;0;2087.1928;350784.1142;107496.5658;9
2877;1;29;OUTRO;1;3;1620.382;488086.1678;653059.316;1
2878;1;35;SEPARADO_JUDICIALMENTE;1;2;189.5947;757023.4742;156145.9147;7
2879;1;77;DIVORCIADO;1;2;3720.9286;37705.3539;166353.1947;12
2880;1;50;SEPARADO_JUDICIALMENTE;1;5;257.9203;413293.9112;166598.5213;5
2881;1;19;VIUVO;1;1;4567.0256;14683.1555;87830.9331;6
2882;1;53;VIUVO;1;0;4260.6226;262116.1398;283482.0094;16
2883;1;66;OUTRO;1;0;4623.7532;93526.1462;697829.5594;0
2884;1;19;CASADO;1;5;994.253;427433.6141;79672.2405;10
2885;1;80;OUTRO;1;4;2175.1403;453788.8763;263135.6576;4
2886;1;67;UNIAO_ESTAVEL;1;1;3060.4826;549982.4761;262422.883;9
2887;1;64;OUTRO;1;2;2854.0811;217011.0407;972618.2708;19
2888;1;67;SOLTEIRO;1;2;3048.3642;84031.9905;205730.1085;9
2889;1;42;SOLTEIRO;1;0;3485.0286;288313.5416;38914.6982;5
2890;1;23;CASADO;1;3;1306.2829;413150.7881;75789.5049;13
2891;1;46;SOLTEIRO;1;1;70577.5516;171408.2326;235868.6943;20
2892;1;23;UNIAO_ESTAVEL;1;1;543.3346;136217.0176;226095.0013;1
2893;1;71;CASADO;1;1;4155.4118;276084.5806;282697.1407;15
2894;1;74;OUTRO;1;2;3292.3313;247137.4323;275380.8794;7
2895;1;32;CASADO;1;0;4282.1022;60450.7004;451401.9192;5
2896;1;73;SEPARADO_JUDICIALMENTE;1;0;564.242;5386.1336;215523.5495;1
2897;1;33;SEPARADO_JUDICIALMENTE;1;1;3482.2299;116755.0471;639622.9761;18
2898;1;47;VIUVO;0;2;3605.1849;5871127.6348;122421.5845;6
2899;1;71;CASADO;1;1;1992.5274;183407.5415;251346.8429;16
2900;1;50;SEPARADO_JUDICIALMENTE;1;0;600.3573;183295.0073;243042.5344;2
2901;1;67;SOLTEIRO;1;0;298.6173;82366.3736;22704.2336;11
2902;1;56;SEPARADO_JUDICIALMENTE;1;2;906.6293;328365.0476;170983.365;8
2903;1;80;SEPARADO_JUDICIALMENTE;1;2;1575.2487;282576.6548;131381.1182;1
2904;1;40;SEPARADO_JUDICIALMENTE;1;4;1157.8269;436017.5252;88453.0597;9
2905;1;49;CASADO;1;1;1446.6315;340744.5636;418722.5036;1
2906;1;49;SEPARADO_JUDICIALMENTE;1;2;3626.2791;303942.5979;162727.4277;15
2907;1;76;UNIAO_ESTAVEL;1;1;2990.2279;301501.6968;235596.9623;5
2908;1;30;VIUVO;1;0;3829.7443;318595.636;509689.4524;19
2909;1;85;CASADO;1;0;4643.8524;282261.2174;116429.1841;20
2910;1;74;SEPARADO_JUDICIALMENTE;1;2;658.8504;320772.7489;130810.2375;4
2911;1;69;DIVORCIADO;1;2;3647.9107;313570.9165;195305.3513;16
2912;1;39;CASADO;1;0;2254.4401;394716.6616;69716.0748;16
2913;1;44;SEPARADO_JUDICIALMENTE;1;2;3058.4539;274373.354;231744.4669;11
2914;1;18;SOLTEIRO;1;0;878.6444;11103.6591;28495.6852;3
2915;1;52;VIUVO;1;0;379.2243;291509.0645;234234.0412;2
2916;1;38;VIUVO;1;1;2977.0151;851639.0873;90073.74;3
2917;1;41;SEPARADO_JUDICIALMENTE;1;2;77503.99;167849.1565;171337.0676;6
2918;1;42;VIUVO;1;5;7338.5209;488911.1293;293169.3307;15
2919;1;78;VIUVO;1;0;2621.0433;100373.3873;292505.9888;8
2920;1;71;DIVORCIADO;1;0;2613.8079;357281.855;245913.2745;6
2921;1;85;SOLTEIRO;1;2;2476.6512;185251.7129;10882.7083;13
2922;1;31;CASADO;0;0;3633.3505;6052548.0323;52514.1247;20
2923;1;26;VIUVO;1;1;3375.3884;372759.9924;575336.5866;0
2924;1;79;OUTRO;1;2;4610.3272;175500.3369;278356.8685;10
2925;1;30;VIUVO;1;1;2888.6753;179705.7448;102288.7337;20
2926;1;26;DIVORCIADO;1;2;2752.6472;69293.0705;177655.6441;5
2927;1;29;UNIAO_ESTAVEL;1;0;832.7758;368844.4303;476263.9179;11
2928;1;85;VIUVO;1;5;3288.3756;426091.4172;111394.5883;20
2929;1;23;OUTRO;1;0;2381.5458;616852.5264;910156.7914;3
2930;1;32;DIVORCIADO;1;2;923.2365;785316.5437;178294.3495;11
2931;1;28;VIUVO;0;0;2979.0278;4867114.37;148915.1853;9
2932;1;54;SOLTEIRO;1;0;3298.4477;152227.8827;40954.1681;5
2933;1;30;CASADO;1;2;3986.3756;239350.2236;47594.2829;14
2934;1;37;DIVORCIADO;1;0;1566.5225;339954.1286;180180.8948;12
2935;1;74;OUTRO;1;2;4210.9579;247639.8224;319660.2983;2
2936;1;25;SOLTEIRO;1;1;4258.4165;16758.2796;32244.3;17
2937;1;84;SEPARADO_JUDICIALMENTE;1;0;14622.4095;175702.9003;51150.4255;6
2938;1;57;UNIAO_ESTAVEL;1;1;61938.0782;389700.1113;339159.2084;13
2939;1;44;OUTRO;1;2;4031.5939;256738.0118;275912.2881;15
2940;1;50;UNIAO_ESTAVEL;1;1;511.6573;3466994.2653;220835.7765;12
2941;1;65;VIUVO;1;1;2471.2377;840764.937;580202.2954;20
2942;1;79;CASADO;1;3;2679.9172;468655.5672;278526.8958;2
2943;1;73;SOLTEIRO;1;0;1655.3535;723587.0606;6961.8696;18
2944;1;24;VIUVO;1;3;458.9464;455889.6661;221511.2087;11
2945;1;45;OUTRO;1;1;2817.3137;227030.9462;282286.3152;19
2946;1;85;DIVORCIADO;1;1;2623.5915;789236.3062;167623.9683;1
2947;1;81;UNIAO_ESTAVEL;1;0;2579.9029;270355.1039;270849.0454;6
2948;0;65;UNIAO_ESTAVEL;1;0;4789.4877;747139.5456;480592.9811;7
2949;1;55;CASADO;1;0;1214.2778;233476.843;74250.3906;1
2950;1;39;VIUVO;1;0;2732.7264;181994.5781;59126.8764;14
2951;1;38;DIVORCIADO;1;2;4575.9047;237536.2791;196910.1972;13
2952;1;60;CASADO;1;1;1338.3979;856794.9757;294919.0187;16
2953;1;38;DIVORCIADO;1;0;55257.1013;18884.9689;238417.8361;1
2954;1;49;SOLTEIRO;1;1;1909.6388;200604.9562;155402.8606;10
2955;1;49;VIUVO;1;2;3472.4391;396828.5328;97820.6584;11
2956;1;28;DIVORCIADO;1;0;3931.5647;80424.1518;131702.1882;14
2957;1;48;UNIAO_ESTAVEL;1;2;1993.5516;290405.9758;790527.9569;14
2958;1;52;CASADO;1;0;373.7052;375352.1181;77358.3043;6
2959;1;21;CASADO;1;1;1245.6657;3487592.3502;48222.6517;0
2960;1;42;UNIAO_ESTAVEL;1;2;3615.0004;183913.7145;242520.954;11
2961;1;56;DIVORCIADO;1;2;4144.5766;331817.1892;196616.8678;0
2962;1;72;OUTRO;1;0;4673.9189;211597.1476;279337.3012;19
2963;1;47;UNIAO_ESTAVEL;1;0;2682.0119;219210.4859;307628.0653;9
2964;1;75;OUTRO;1;1;3314.8999;338449.0857;292193.0125;14
2965;1;34;SOLTEIRO;1;2;129.0106;567177.6847;293036.1746;15
2966;1;26;VIUVO;1;3;1806.4929;974726.3714;128970.0666;4
2967;1;63;UNIAO_ESTAVEL;1;3;3035.5243;494562.5484;56546.3704;10
2968;1;45;DIVORCIADO;1;3;1586.6713;407785.3751;112980.8453;7
2969;1;28;VIUVO;1;0;3881.3296;188285.5765;114057.5059;16
2970;1;20;DIVORCIADO;1;0;4528.7177;693645.452;287492.3016;20
2971;1;69;SOLTEIRO;1;4;2655.0463;497902.3488;1747.5422;4
2972;1;45;VIUVO;1;4;3113.4042;474238.8195;525366.4103;15
2973;1;81;SEPARADO_JUDICIALMENTE;1;2;1174.771;244803.7484;37338.1687;19
2974;1;63;CASADO;1;2;4284.6055;201013.8904;427656.9844;10
2975;1;47;SEPARADO_JUDICIALMENTE;1;1;3413.2002;759173.3927;150426.6857;17
2976;1;72;SEPARADO_JUDICIALMENTE;1;0;1816.9208;269987.3078;169702.2764;9
2977;1;46;SOLTEIRO;1;2;2206.7671;361357.149;156218.8014;18
2978;1;20;OUTRO;1;1;1699.7001;384502.6796;908469.342;16
2979;1;59;SEPARADO_JUDICIALMENTE;1;0;405.3097;633567.8532;264690.8162;18
2980;1;63;SEPARADO_JUDICIALMENTE;1;2;686.532;33389.421;67298.8731;2
2981;1;28;VIUVO;1;1;3376.7485;22029.628;127102.99;18
2982;1;31;VIUVO;1;2;1447.8134;49220.6388;125134.1445;8
2983;1;37;SEPARADO_JUDICIALMENTE;1;2;4469.893;567365.2002;153524.5603;5
2984;1;40;OUTRO;1;0;40041.1616;704546.0731;527491.2826;17
2985;1;38;CASADO;1;0;4149.1761;875683.9478;82587.5087;5
2986;1;25;DIVORCIADO;1;2;1960.7096;673444.0219;186718.1301;8
2987;1;71;SEPARADO_JUDICIALMENTE;1;1;3000.1995;674636.4848;153993.3372;10
2988;1;33;SOLTEIRO;1;1;3918.7471;376760.6488;20581.0421;19
2989;1;50;CASADO;1;0;2958.6391;207374.3367;65108.5374;7
2990;1;71;CASADO;1;2;1675.8468;39000.9307;158838.8893;11
2991;1;63;DIVORCIADO;0;2;1553.2202;6585831.8003;29385.3129;14
2992;1;54;SEPARADO_JUDICIALMENTE;0;0;3716.1985;1098829.9536;236343.9377;12
2993;1;31;DIVORCIADO;1;0;828.978;113074.5847;53929.4672;10
2994;0;18;SEPARADO_JUDICIALMENTE;1;2;4810.3229;24040.1906;162149.2912;5
2995;1;61;SEPARADO_JUDICIALMENTE;1;2;3839.0462;39979.2486;147595.159;18
2996;1;37;SEPARADO_JUDICIALMENTE;0;0;3885.314;7967979.5266;19066.8976;7
2997;1;85;SEPARADO_JUDICIALMENTE;1;5;837.2448;469565.1356;695554.5029;8
2998;1;62;VIUVO;1;2;25779.3189;14104.9016;152817.1728;6
2999;1;38;OUTRO;1;2;381.5566;597104.2764;465911.3391;20
3000;1;53;VIUVO;1;2;1284.0933;58806.8665;527939.6338;10
3001;1;75;SEPARADO_JUDICIALMENTE;1;2;3512.4901;202239.4019;615173.207;2
3002;1;40;SOLTEIRO;1;1;3834.1894;144386.831;235298.1725;4
3003;1;54;CASADO;1;0;3247.9335;250047.8445;53066.7234;14
3004;1;39;CASADO;1;5;3738.566;478724.9964;84159.0358;6
3005;1;29;SEPARADO_JUDICIALMENTE;0;1;2636.4239;3901811.2235;178171.1365;16
3006;0;75;DIVORCIADO;1;3;4766.5405;466997.0525;41633.4645;3
3007;1;75;OUTRO;1;1;1284.9007;234811.026;266816.0065;18
